country,gender,age,year
SYC,muž,<60; 65),2023
PRK,žena,<60; 65),2023
MOZ,žena,<40; 45),2023
SWZ,žena,<35; 40),2023
DZA,muž,<40; 45),2023
DZA,muž,<85; N),2023
AZE,muž,<15; 20),2023
AZE,muž,<55; 60),2023
ARG,muž,<10; 15),2023
ARG,muž,<30; 35),2023
AUT,muž,<0; 5),2023
AUT,muž,<45; 50),2023
AUT,muž,<55; 60),2023
AUT,muž,<80; 85),2023
ARM,muž,<0; 5),2023
ARM,muž,<5; 10),2023
ARM,muž,<10; 15),2023
ARM,muž,<60; 65),2023
ARM,muž,<70; 75),2023
BEL,muž,<25; 30),2023
BEL,muž,<70; 75),2023
BEL,muž,<80; 85),2023
BIH,muž,<40; 45),2023
BRA,muž,<0; 5),2023
BRA,muž,<10; 15),2023
BRA,muž,<15; 20),2023
XKX,muž,<15; 20),2023
XKX,muž,<30; 35),2023
BGR,muž,<5; 10),2023
BGR,muž,<60; 65),2023
BGR,muž,<85; N),2023
BLR,muž,<30; 35),2023
BLR,muž,<45; 50),2023
BLR,muž,<50; 55),2023
BLR,muž,<65; 70),2023
BLR,muž,<75; 80),2023
BLR,muž,<85; N),2023
CAN,muž,<0; 5),2023
CAN,muž,<35; 40),2023
CAN,muž,<65; 70),2023
CHL,muž,<25; 30),2023
CHL,muž,<75; 80),2023
CHL,muž,<80; 85),2023
CHN,muž,<45; 50),2023
TWN,muž,<25; 30),2023
CUB,muž,<40; 45),2023
CUB,muž,<50; 55),2023
DNK,muž,<15; 20),2023
DNK,muž,<30; 35),2023
DNK,muž,<45; 50),2023
DNK,muž,<50; 55),2023
FRA,muž,<20; 25),2023
FRA,muž,<40; 45),2023
DEU,muž,<55; 60),2023
GHA,muž,<40; 45),2023
GHA,muž,<55; 60),2023
GRC,muž,<40; 45),2023
GRC,muž,<55; 60),2023
GRC,muž,<65; 70),2023
HUN,muž,<15; 20),2023
IND,muž,<25; 30),2023
IND,muž,<65; 70),2023
IND,muž,<85; N),2023
IRN,muž,<25; 30),2023
ITA,muž,<25; 30),2023
JPN,muž,<20; 25),2023
KAZ,muž,<35; 40),2023
KAZ,muž,<50; 55),2023
KAZ,muž,<85; N),2023
JOR,muž,<55; 60),2023
JOR,muž,<70; 75),2023
KOR,muž,<15; 20),2023
KOR,muž,<30; 35),2023
MNG,muž,<10; 15),2023
MNG,muž,<30; 35),2023
MNG,muž,<45; 50),2023
MDA,muž,<35; 40),2023
MDA,muž,<70; 75),2023
MDA,muž,<80; 85),2023
NPL,muž,<10; 15),2023
NGA,muž,<20; 25),2023
NOR,muž,<20; 25),2023
NOR,muž,<50; 55),2023
NOR,muž,<70; 75),2023
PAK,muž,<25; 30),2023
PAK,muž,<75; 80),2023
POL,muž,<25; 30),2023
ROU,muž,<25; 30),2023
ROU,muž,<55; 60),2023
ROU,muž,<80; 85),2023
RUS,muž,<5; 10),2023
RUS,muž,<25; 30),2023
RUS,muž,<30; 35),2023
RUS,muž,<70; 75),2023
RUS,muž,<80; 85),2023
SRB,muž,<25; 30),2023
SRB,muž,<45; 50),2023
SVK,muž,<45; 50),2023
SVK,muž,<65; 70),2023
VNM,muž,<5; 10),2023
VNM,muž,<80; 85),2023
SVN,muž,<5; 10),2023
SVN,muž,<20; 25),2023
SVN,muž,<25; 30),2023
SVN,muž,<30; 35),2023
SVN,muž,<50; 55),2023
SVN,muž,<60; 65),2023
ESP,muž,<15; 20),2023
ESP,muž,<30; 35),2023
ESP,muž,<65; 70),2023
SWE,muž,<15; 20),2023
TUN,muž,<25; 30),2023
TUR,muž,<15; 20),2023
TUR,muž,<25; 30),2023
TUR,muž,<65; 70),2023
TUR,muž,<75; 80),2023
MKD,muž,<85; N),2023
GBR,muž,<0; 5),2023
GBR,muž,<30; 35),2023
GBR,muž,<85; N),2023
USA,muž,<55; 60),2023
USA,muž,<80; 85),2023
UZB,muž,<0; 5),2023
UZB,muž,<25; 30),2023
VEN,muž,<40; 45),2023
ALB,žena,<15; 20),2023
ALB,žena,<45; 50),2023
ALB,žena,<50; 55),2023
ALB,žena,<65; 70),2023
ALB,žena,<70; 75),2023
ALB,žena,<85; N),2023
AUT,žena,<15; 20),2023
AUT,žena,<20; 25),2023
AUT,žena,<35; 40),2023
AUT,žena,<75; 80),2023
BIH,žena,<0; 5),2023
BIH,žena,<15; 20),2023
BIH,žena,<30; 35),2023
BIH,žena,<60; 65),2023
BIH,žena,<65; 70),2023
BRA,žena,<85; N),2023
BGR,žena,<15; 20),2023
BGR,žena,<35; 40),2023
BGR,žena,<45; 50),2023
BGR,žena,<65; 70),2023
MMR,žena,<25; 30),2023
MMR,žena,<30; 35),2023
MMR,žena,<65; 70),2023
BLR,žena,<55; 60),2023
BLR,žena,<60; 65),2023
BLR,žena,<70; 75),2023
CAN,žena,<20; 25),2023
CAN,žena,<45; 50),2023
CAN,žena,<70; 75),2023
LKA,žena,<45; 50),2023
LKA,žena,<50; 55),2023
CHL,žena,<30; 35),2023
CHL,žena,<60; 65),2023
CHL,žena,<70; 75),2023
CHN,žena,<0; 5),2023
CHN,žena,<15; 20),2023
CHN,žena,<45; 50),2023
CHN,žena,<80; 85),2023
TWN,žena,<15; 20),2023
TWN,žena,<50; 55),2023
COL,žena,<0; 5),2023
COL,žena,<20; 25),2023
COL,žena,<35; 40),2023
COL,žena,<40; 45),2023
HRV,žena,<20; 25),2023
HRV,žena,<40; 45),2023
HRV,žena,<70; 75),2023
HRV,žena,<85; N),2023
CUB,žena,<30; 35),2023
CUB,žena,<75; 80),2023
DNK,žena,<35; 40),2023
DNK,žena,<50; 55),2023
DNK,žena,<70; 75),2023
FRA,žena,<35; 40),2023
FRA,žena,<40; 45),2023
FRA,žena,<70; 75),2023
DEU,žena,<10; 15),2023
DEU,žena,<20; 25),2023
DEU,žena,<30; 35),2023
DEU,žena,<45; 50),2023
DEU,žena,<55; 60),2023
HUN,žena,<0; 5),2023
HUN,žena,<10; 15),2023
HUN,žena,<45; 50),2023
HUN,žena,<75; 80),2023
IND,žena,<10; 15),2023
IND,žena,<35; 40),2023
IND,žena,<70; 75),2023
IDN,žena,<10; 15),2023
IDN,žena,<60; 65),2023
IRQ,žena,<10; 15),2023
IRQ,žena,<30; 35),2023
IRQ,žena,<55; 60),2023
IRL,žena,<15; 20),2023
IRL,žena,<25; 30),2023
JPN,žena,<10; 15),2023
JPN,žena,<35; 40),2023
JPN,žena,<50; 55),2023
KAZ,žena,<20; 25),2023
KAZ,žena,<80; 85),2023
KOR,žena,<10; 15),2023
KOR,žena,<45; 50),2023
KOR,žena,<50; 55),2023
KOR,žena,<65; 70),2023
KGZ,žena,<10; 15),2023
KGZ,žena,<45; 50),2023
KGZ,žena,<55; 60),2023
KGZ,žena,<60; 65),2023
LUX,žena,<25; 30),2023
MYS,žena,<45; 50),2023
MYS,žena,<50; 55),2023
MYS,žena,<55; 60),2023
MNG,žena,<20; 25),2023
MNG,žena,<50; 55),2023
MNG,žena,<60; 65),2023
NZL,žena,<60; 65),2023
PHL,žena,<15; 20),2023
PHL,žena,<30; 35),2023
POL,žena,<10; 15),2023
POL,žena,<20; 25),2023
POL,žena,<50; 55),2023
POL,žena,<60; 65),2023
POL,žena,<70; 75),2023
POL,žena,<85; N),2023
ROU,žena,<20; 25),2023
ROU,žena,<60; 65),2023
ROU,žena,<65; 70),2023
RUS,žena,<30; 35),2023
SRB,žena,<30; 35),2023
SVK,žena,<5; 10),2023
SVK,žena,<15; 20),2023
SVK,žena,<30; 35),2023
VNM,žena,<35; 40),2023
ZAF,žena,<60; 65),2023
ESP,žena,<5; 10),2023
ESP,žena,<10; 15),2023
ESP,žena,<30; 35),2023
SDN,žena,<45; 50),2023
SWE,žena,<80; 85),2023
THA,žena,<40; 45),2023
THA,žena,<45; 50),2023
TUR,žena,<65; 70),2023
UKR,žena,<10; 15),2023
UKR,žena,<25; 30),2023
GBR,žena,<35; 40),2023
USA,žena,<5; 10),2023
USA,žena,<45; 50),2023
USA,žena,<55; 60),2023
USA,žena,<85; N),2023
UZB,žena,<5; 10),2023
UZB,žena,<35; 40),2023
XXA,žena,<35; 40),2023
XXA,žena,<65; 70),2023
XXX,žena,<65; 70),2023
XXX,žena,<70; 75),2023
XXX,žena,<75; 80),2023
ALB,muž,<30; 35),2023
ALB,muž,<50; 55),2023
AGO,muž,<30; 35),2023
AGO,muž,<65; 70),2023
AUS,muž,<50; 55),2023
BGD,muž,<15; 20),2023
BGD,muž,<40; 45),2023
CMR,muž,<35; 40),2023
COL,muž,<10; 15),2023
COL,muž,<25; 30),2023
COG,muž,<15; 20),2023
COG,muž,<60; 65),2023
CRI,muž,<30; 35),2023
CRI,muž,<40; 45),2023
HRV,muž,<35; 40),2023
HRV,muž,<40; 45),2023
HRV,muž,<60; 65),2023
HRV,muž,<65; 70),2023
HRV,muž,<75; 80),2023
BEN,muž,<45; 50),2023
ECU,muž,<20; 25),2023
ECU,muž,<55; 60),2023
ETH,muž,<25; 30),2023
ETH,muž,<60; 65),2023
EST,muž,<55; 60),2023
FIN,muž,<10; 15),2023
FIN,muž,<20; 25),2023
FIN,muž,<65; 70),2023
GEO,muž,<10; 15),2023
GEO,muž,<65; 70),2023
IRL,muž,<35; 40),2023
IRL,muž,<50; 55),2023
IRL,muž,<65; 70),2023
ISR,muž,<20; 25),2023
ISR,muž,<50; 55),2023
ISR,muž,<55; 60),2023
ISR,muž,<75; 80),2023
ISR,muž,<80; 85),2023
CIV,muž,<25; 30),2023
KEN,muž,<20; 25),2023
KEN,muž,<30; 35),2023
LBN,muž,<25; 30),2023
LBN,muž,<50; 55),2023
LBN,muž,<55; 60),2023
LVA,muž,<30; 35),2023
LBY,muž,<20; 25),2023
LBY,muž,<30; 35),2023
CHL,muž,<50; 55),2023
LBY,muž,<55; 60),2023
LTU,muž,<10; 15),2023
LUX,muž,<35; 40),2023
MYS,muž,<20; 25),2023
MYS,muž,<45; 50),2023
MLI,muž,<50; 55),2023
MNE,muž,<20; 25),2023
MAR,muž,<10; 15),2023
MAR,muž,<40; 45),2023
PER,muž,<40; 45),2023
PER,muž,<55; 60),2023
PRT,muž,<0; 5),2023
PRT,muž,<25; 30),2023
PRT,muž,<75; 80),2023
RWA,muž,<25; 30),2023
SAU,muž,<45; 50),2023
SLE,muž,<45; 50),2023
SDN,muž,<55; 60),2023
CHE,muž,<60; 65),2023
CHE,muž,<65; 70),2023
SYR,muž,<15; 20),2023
SYR,muž,<80; 85),2023
YEM,muž,<65; 70),2023
XXA,muž,<45; 50),2023
XXX,muž,<20; 25),2023
XXX,muž,<35; 40),2023
AGO,žena,<55; 60),2023
AUS,žena,<5; 10),2023
AUS,žena,<50; 55),2023
AUS,žena,<80; 85),2023
ARM,žena,<50; 55),2023
ARM,žena,<60; 65),2023
BEL,žena,<0; 5),2023
BEL,žena,<45; 50),2023
BEL,žena,<55; 60),2023
BEL,žena,<70; 75),2023
XKX,žena,<15; 20),2023
XKX,žena,<55; 60),2023
CYP,žena,<20; 25),2023
EST,žena,<5; 10),2023
EST,žena,<40; 45),2023
GEO,žena,<50; 55),2023
GRC,žena,<0; 5),2023
GRC,žena,<5; 10),2023
GRC,žena,<40; 45),2023
HND,žena,<45; 50),2023
IRN,žena,<10; 15),2023
ITA,žena,<10; 15),2023
ITA,žena,<30; 35),2023
ITA,žena,<45; 50),2023
LBN,žena,<60; 65),2023
LVA,žena,<0; 5),2023
LVA,žena,<50; 55),2023
LBY,žena,<20; 25),2023
LBY,žena,<35; 40),2023
LBY,žena,<55; 60),2023
LTU,žena,<15; 20),2023
LTU,žena,<25; 30),2023
LTU,žena,<30; 35),2023
LTU,žena,<50; 55),2023
MEX,žena,<0; 5),2023
MEX,žena,<60; 65),2023
MNE,žena,<25; 30),2023
MNE,žena,<45; 50),2023
MNE,žena,<60; 65),2023
MNE,žena,<65; 70),2023
MAR,žena,<10; 15),2023
NAM,žena,<25; 30),2023
NAM,žena,<40; 45),2023
NOR,žena,<30; 35),2023
NOR,žena,<35; 40),2023
PAK,žena,<5; 10),2023
PAK,žena,<15; 20),2023
PAK,žena,<20; 25),2023
PER,žena,<50; 55),2023
PER,žena,<60; 65),2023
PRT,žena,<35; 40),2023
SVN,žena,<15; 20),2023
CHE,žena,<5; 10),2023
CHE,žena,<70; 75),2023
CHE,žena,<75; 80),2023
SYR,žena,<5; 10),2023
SYR,žena,<35; 40),2023
TJK,žena,<5; 10),2023
TJK,žena,<40; 45),2023
TJK,žena,<70; 75),2023
TKM,žena,<25; 30),2023
VEN,žena,<25; 30),2023
VEN,žena,<40; 45),2023
VEN,žena,<55; 60),2023
VEN,žena,<85; N),2023
YEM,žena,<5; 10),2023
YEM,žena,<30; 35),2023
LKA,muž,<45; 50),2023
PHL,muž,<5; 10),2023
PHL,muž,<10; 15),2023
ISL,muž,<30; 35),2023
ISL,muž,<40; 45),2023
ISL,muž,<50; 55),2023
ISL,muž,<75; 80),2023
ISL,muž,<80; 85),2023
BGD,žena,<75; 80),2023
KHM,žena,<30; 35),2023
KGZ,muž,<20; 25),2023
KGZ,muž,<45; 50),2023
MDG,muž,<45; 50),2023
MDG,muž,<55; 60),2023
BOL,žena,<30; 35),2023
BWA,žena,<40; 45),2023
SLV,žena,<30; 35),2023
CIV,žena,<25; 30),2023
CIV,žena,<40; 45),2023
KWT,žena,<50; 55),2023
IDN,muž,<5; 10),2023
IDN,muž,<55; 60),2023
IDN,muž,<80; 85),2023
IDN,muž,<85; N),2023
TZA,muž,<55; 60),2023
HKG,žena,<45; 50),2023
BOL,muž,<20; 25),2023
BOL,muž,<25; 30),2023
BOL,muž,<40; 45),2023
CYP,muž,<10; 15),2023
CYP,muž,<15; 20),2023
CYP,muž,<25; 30),2023
CYP,muž,<70; 75),2023
PSE,muž,<40; 45),2023
PSE,muž,<45; 50),2023
PSE,muž,<65; 70),2023
LAO,muž,<55; 60),2023
DZA,žena,<65; 70),2023
AZE,žena,<70; 75),2023
AZE,žena,<75; 80),2023
GTM,žena,<20; 25),2023
JAM,muž,<55; 60),2023
SEN,muž,<25; 30),2023
SEN,muž,<35; 40),2023
SEN,muž,<40; 45),2023
SEN,muž,<45; 50),2023
SEN,muž,<80; 85),2023
ISL,žena,<40; 45),2023
BDI,muž,<25; 30),2023
TZA,žena,<10; 15),2023
TZA,žena,<35; 40),2023
MLT,žena,<20; 25),2023
MLT,žena,<25; 30),2023
MLT,žena,<60; 65),2023
SLV,muž,<20; 25),2023
SLV,muž,<30; 35),2023
SLV,muž,<35; 40),2023
SLV,muž,<40; 45),2023
GTM,muž,<20; 25),2023
GTM,muž,<50; 55),2023
HND,muž,<0; 5),2023
PAN,muž,<25; 30),2023
PAN,muž,<30; 35),2023
UGA,muž,<25; 30),2023
ECU,žena,<30; 35),2023
NPL,žena,<30; 35),2023
UGA,žena,<25; 30),2023
UGA,žena,<40; 45),2023
EGY,žena,<5; 10),2023
NIC,muž,<55; 60),2023
CRI,žena,<30; 35),2023
CRI,žena,<65; 70),2023
CPV,muž,<20; 25),2023
JOR,žena,<40; 45),2023
JOR,žena,<45; 50),2023
JOR,žena,<50; 55),2023
JOR,žena,<70; 75),2023
ZWE,žena,<35; 40),2023
BFA,muž,<25; 30),2023
BFA,muž,<50; 55),2023
MLT,muž,<65; 70),2023
PSE,žena,<65; 70),2023
GIN,žena,<10; 15),2023
GIN,žena,<25; 30),2023
MDV,muž,<25; 30),2023
SUR,muž,<30; 35),2023
ETH,žena,<20; 25),2023
ETH,žena,<50; 55),2023
LAO,žena,<55; 60),2023
MLI,žena,<35; 40),2023
PRY,žena,<30; 35),2023
HTI,žena,<25; 30),2023
MDG,žena,<35; 40),2023
HTI,muž,<35; 40),2023
CPV,žena,<30; 35),2023
CPV,žena,<40; 45),2023
PAN,žena,<55; 60),2023
BHR,žena,<25; 30),2023
TTO,muž,<25; 30),2023
RWA,žena,<30; 35),2023
DMA,muž,<30; 35),2023
SOM,muž,<20; 25),2023
TON,muž,<35; 40),2023
PRK,žena,<35; 40),2023
AFG,muž,<0; 5),2023
AFG,muž,<80; 85),2023
DZA,muž,<5; 10),2023
ARG,muž,<55; 60),2023
AUT,muž,<40; 45),2023
AUT,muž,<60; 65),2023
AUT,muž,<65; 70),2023
ARM,muž,<15; 20),2023
ARM,muž,<25; 30),2023
ARM,muž,<30; 35),2023
ARM,muž,<35; 40),2023
ARM,muž,<85; N),2023
BEL,muž,<55; 60),2023
BIH,muž,<20; 25),2023
BIH,muž,<60; 65),2023
BIH,muž,<65; 70),2023
BIH,muž,<85; N),2023
XKX,muž,<0; 5),2023
XKX,muž,<20; 25),2023
XKX,muž,<45; 50),2023
XKX,muž,<50; 55),2023
XKX,muž,<60; 65),2023
XKX,muž,<70; 75),2023
XKX,muž,<75; 80),2023
BGR,muž,<25; 30),2023
BGR,muž,<40; 45),2023
BLR,muž,<15; 20),2023
BLR,muž,<40; 45),2023
CAN,muž,<15; 20),2023
CAN,muž,<40; 45),2023
CAN,muž,<55; 60),2023
CAN,muž,<70; 75),2023
CHL,muž,<45; 50),2023
CHN,muž,<35; 40),2023
CHN,muž,<55; 60),2023
CHN,muž,<65; 70),2023
CHN,muž,<80; 85),2023
TWN,muž,<40; 45),2023
TWN,muž,<55; 60),2023
CUB,muž,<65; 70),2023
CUB,muž,<70; 75),2023
CUB,muž,<85; N),2023
DNK,muž,<5; 10),2023
DNK,muž,<10; 15),2023
DNK,muž,<25; 30),2023
DNK,muž,<35; 40),2023
FRA,muž,<0; 5),2023
FRA,muž,<55; 60),2023
GHA,muž,<0; 5),2023
GRC,muž,<35; 40),2023
GRC,muž,<75; 80),2023
HUN,muž,<65; 70),2023
HUN,muž,<85; N),2023
IRN,muž,<40; 45),2023
IRQ,muž,<20; 25),2023
ITA,muž,<75; 80),2023
ITA,muž,<80; 85),2023
KAZ,muž,<5; 10),2023
JOR,muž,<15; 20),2023
KOR,muž,<10; 15),2023
KOR,muž,<25; 30),2023
KOR,muž,<35; 40),2023
KOR,muž,<40; 45),2023
KOR,muž,<50; 55),2023
MEX,muž,<10; 15),2023
NPL,muž,<5; 10),2023
NZL,muž,<35; 40),2023
NZL,muž,<70; 75),2023
NZL,muž,<85; N),2023
NGA,muž,<5; 10),2023
NGA,muž,<15; 20),2023
NGA,muž,<50; 55),2023
NGA,muž,<60; 65),2023
NOR,muž,<0; 5),2023
NOR,muž,<30; 35),2023
ROU,muž,<5; 10),2023
ROU,muž,<20; 25),2023
ROU,muž,<70; 75),2023
SRB,muž,<0; 5),2023
SRB,muž,<30; 35),2023
SRB,muž,<85; N),2023
SVK,muž,<10; 15),2023
SVK,muž,<15; 20),2023
SVK,muž,<35; 40),2023
VNM,muž,<20; 25),2023
VNM,muž,<45; 50),2023
VNM,muž,<60; 65),2023
SVN,muž,<65; 70),2023
SVN,muž,<85; N),2023
SWE,muž,<50; 55),2023
SWE,muž,<85; N),2023
TUN,muž,<35; 40),2023
TUN,muž,<40; 45),2023
TUR,muž,<10; 15),2023
TUR,muž,<35; 40),2023
TUR,muž,<55; 60),2023
TUR,muž,<70; 75),2023
MKD,muž,<10; 15),2023
MKD,muž,<40; 45),2023
MKD,muž,<50; 55),2023
EGY,muž,<20; 25),2023
EGY,muž,<50; 55),2023
EGY,muž,<70; 75),2023
EGY,muž,<80; 85),2023
GBR,muž,<35; 40),2023
USA,muž,<45; 50),2023
USA,muž,<85; N),2023
UZB,muž,<35; 40),2023
UZB,muž,<40; 45),2023
VEN,muž,<60; 65),2023
BRA,žena,<10; 15),2023
BRA,žena,<20; 25),2023
BRA,žena,<65; 70),2023
BRA,žena,<80; 85),2023
MMR,žena,<15; 20),2023
BLR,žena,<5; 10),2023
BLR,žena,<50; 55),2023
CAN,žena,<5; 10),2023
CHN,žena,<70; 75),2023
TWN,žena,<0; 5),2023
TWN,žena,<65; 70),2023
COL,žena,<55; 60),2023
COL,žena,<60; 65),2023
COL,žena,<75; 80),2023
HRV,žena,<25; 30),2023
CUB,žena,<15; 20),2023
CUB,žena,<55; 60),2023
DNK,žena,<10; 15),2023
DNK,žena,<30; 35),2023
DNK,žena,<80; 85),2023
FIN,žena,<45; 50),2023
FRA,žena,<0; 5),2023
FRA,žena,<85; N),2023
GHA,žena,<10; 15),2023
GHA,žena,<30; 35),2023
GHA,žena,<50; 55),2023
HUN,žena,<50; 55),2023
HUN,žena,<80; 85),2023
IND,žena,<25; 30),2023
IDN,žena,<5; 10),2023
IDN,žena,<55; 60),2023
IRQ,žena,<40; 45),2023
IRL,žena,<0; 5),2023
IRL,žena,<65; 70),2023
JPN,žena,<40; 45),2023
JPN,žena,<75; 80),2023
KOR,žena,<20; 25),2023
KOR,žena,<25; 30),2023
KOR,žena,<55; 60),2023
KGZ,žena,<35; 40),2023
KGZ,žena,<65; 70),2023
KGZ,žena,<85; N),2023
MNG,žena,<5; 10),2023
MNG,žena,<70; 75),2023
MNG,žena,<80; 85),2023
NZL,žena,<75; 80),2023
PHL,žena,<0; 5),2023
PHL,žena,<10; 15),2023
PHL,žena,<25; 30),2023
PHL,žena,<50; 55),2023
PHL,žena,<55; 60),2023
POL,žena,<0; 5),2023
POL,žena,<40; 45),2023
POL,žena,<45; 50),2023
ROU,žena,<0; 5),2023
ROU,žena,<45; 50),2023
ROU,žena,<70; 75),2023
ROU,žena,<85; N),2023
RUS,žena,<40; 45),2023
SRB,žena,<25; 30),2023
SVK,žena,<10; 15),2023
SVK,žena,<45; 50),2023
SVK,žena,<60; 65),2023
SVK,žena,<75; 80),2023
VNM,žena,<0; 5),2023
VNM,žena,<15; 20),2023
VNM,žena,<60; 65),2023
VNM,žena,<65; 70),2023
VNM,žena,<75; 80),2023
ZAF,žena,<25; 30),2023
ZAF,žena,<40; 45),2023
ZAF,žena,<50; 55),2023
ESP,žena,<35; 40),2023
ESP,žena,<40; 45),2023
ESP,žena,<70; 75),2023
SDN,žena,<30; 35),2023
TUR,žena,<80; 85),2023
UKR,žena,<20; 25),2023
GBR,žena,<50; 55),2023
GBR,žena,<65; 70),2023
GBR,žena,<75; 80),2023
GBR,žena,<80; 85),2023
GBR,žena,<85; N),2023
USA,žena,<10; 15),2023
USA,žena,<70; 75),2023
UZB,žena,<25; 30),2023
XXA,žena,<60; 65),2023
XXA,žena,<85; N),2023
XXX,žena,<10; 15),2023
XXX,žena,<15; 20),2023
XXX,žena,<40; 45),2023
ALB,muž,<80; 85),2023
AGO,muž,<75; 80),2023
AUS,muž,<15; 20),2023
AUS,muž,<35; 40),2023
AUS,muž,<60; 65),2023
AUS,muž,<85; N),2023
BGD,muž,<0; 5),2023
BGD,muž,<35; 40),2023
BGD,muž,<60; 65),2023
CMR,muž,<50; 55),2023
COL,muž,<45; 50),2023
COL,muž,<55; 60),2023
COD,muž,<10; 15),2023
COD,muž,<30; 35),2023
COD,muž,<50; 55),2023
COD,muž,<55; 60),2023
COD,muž,<80; 85),2023
CRI,muž,<70; 75),2023
HRV,muž,<20; 25),2023
BEN,muž,<35; 40),2023
DOM,muž,<50; 55),2023
DOM,muž,<55; 60),2023
ECU,muž,<0; 5),2023
EST,muž,<20; 25),2023
FIN,muž,<70; 75),2023
GEO,muž,<40; 45),2023
GEO,muž,<45; 50),2023
GEO,muž,<85; N),2023
GIN,muž,<25; 30),2023
GIN,muž,<40; 45),2023
IRL,muž,<0; 5),2023
ISR,muž,<10; 15),2023
CIV,muž,<40; 45),2023
LBN,muž,<0; 5),2023
LBN,muž,<20; 25),2023
LVA,muž,<40; 45),2023
LVA,muž,<65; 70),2023
LBY,muž,<0; 5),2023
LBY,muž,<35; 40),2023
LTU,muž,<25; 30),2023
LTU,muž,<55; 60),2023
LUX,muž,<40; 45),2023
LUX,muž,<50; 55),2023
MYS,muž,<5; 10),2023
MYS,muž,<35; 40),2023
MUS,muž,<35; 40),2023
MNE,muž,<25; 30),2023
MNE,muž,<30; 35),2023
MNE,muž,<35; 40),2023
MNE,muž,<55; 60),2023
MAR,muž,<5; 10),2023
NLD,muž,<85; N),2023
PER,muž,<35; 40),2023
PER,muž,<50; 55),2023
GNB,muž,<15; 20),2023
GNB,muž,<40; 45),2023
RWA,muž,<30; 35),2023
SAU,muž,<25; 30),2023
SAU,muž,<55; 60),2023
SLE,muž,<35; 40),2023
SGP,muž,<0; 5),2023
ZAF,muž,<5; 10),2023
ZAF,muž,<25; 30),2023
ZAF,muž,<65; 70),2023
ZAF,muž,<70; 75),2023
ZAF,muž,<80; 85),2023
SDN,muž,<45; 50),2023
SDN,muž,<85; N),2023
CHE,muž,<25; 30),2023
CHE,muž,<35; 40),2023
CHE,muž,<55; 60),2023
SYR,muž,<0; 5),2023
SYR,muž,<35; 40),2023
SYR,muž,<70; 75),2023
TJK,muž,<35; 40),2023
THA,muž,<10; 15),2023
THA,muž,<20; 25),2023
THA,muž,<40; 45),2023
THA,muž,<60; 65),2023
TGO,muž,<30; 35),2023
URY,muž,<40; 45),2023
YEM,muž,<80; 85),2023
YEM,muž,<85; N),2023
ZMB,muž,<25; 30),2023
ZMB,muž,<55; 60),2023
XXX,muž,<30; 35),2023
XXX,muž,<40; 45),2023
XXX,muž,<75; 80),2023
AFG,žena,<20; 25),2023
AGO,žena,<45; 50),2023
AUS,žena,<85; N),2023
ARM,žena,<25; 30),2023
CYP,žena,<55; 60),2023
CYP,žena,<60; 65),2023
EST,žena,<65; 70),2023
GEO,žena,<40; 45),2023
GEO,žena,<80; 85),2023
GRC,žena,<60; 65),2023
IRN,žena,<25; 30),2023
IRN,žena,<65; 70),2023
ITA,žena,<0; 5),2023
ITA,žena,<60; 65),2023
KEN,žena,<0; 5),2023
KEN,žena,<45; 50),2023
LBN,žena,<35; 40),2023
LBN,žena,<55; 60),2023
LVA,žena,<10; 15),2023
LVA,žena,<65; 70),2023
LBY,žena,<5; 10),2023
LBY,žena,<15; 20),2023
LBY,žena,<75; 80),2023
LTU,žena,<5; 10),2023
LTU,žena,<45; 50),2023
LTU,žena,<65; 70),2023
MEX,žena,<5; 10),2023
MEX,žena,<50; 55),2023
MAR,žena,<15; 20),2023
MAR,žena,<75; 80),2023
NLD,žena,<0; 5),2023
NLD,žena,<10; 15),2023
NLD,žena,<55; 60),2023
NLD,žena,<60; 65),2023
NLD,žena,<75; 80),2023
NGA,žena,<15; 20),2023
NOR,žena,<50; 55),2023
PAK,žena,<50; 55),2023
PER,žena,<30; 35),2023
PER,žena,<35; 40),2023
PRT,žena,<45; 50),2023
PRT,žena,<70; 75),2023
SGP,žena,<20; 25),2023
SGP,žena,<30; 35),2023
SGP,žena,<50; 55),2023
SVN,žena,<5; 10),2023
SVN,žena,<70; 75),2023
CHE,žena,<15; 20),2023
SYR,žena,<10; 15),2023
SYR,žena,<80; 85),2023
TJK,žena,<15; 20),2023
TKM,žena,<60; 65),2023
MKD,žena,<5; 10),2023
MKD,žena,<15; 20),2023
MKD,žena,<35; 40),2023
MKD,žena,<50; 55),2023
URY,žena,<85; N),2023
VEN,žena,<50; 55),2023
VEN,žena,<75; 80),2023
VEN,žena,<80; 85),2023
YEM,žena,<0; 5),2023
YEM,žena,<20; 25),2023
YEM,žena,<40; 45),2023
LKA,muž,<20; 25),2023
LKA,muž,<40; 45),2023
LKA,muž,<60; 65),2023
PHL,muž,<25; 30),2023
PHL,muž,<30; 35),2023
PHL,muž,<60; 65),2023
ARG,žena,<0; 5),2023
ARG,žena,<25; 30),2023
ARG,žena,<35; 40),2023
ARG,žena,<65; 70),2023
ISL,muž,<45; 50),2023
BGD,žena,<25; 30),2023
KHM,žena,<40; 45),2023
KWT,muž,<25; 30),2023
KGZ,muž,<15; 20),2023
SLV,žena,<25; 30),2023
CIV,žena,<20; 25),2023
CIV,žena,<35; 40),2023
KWT,žena,<25; 30),2023
IDN,muž,<15; 20),2023
